,Airport,Hour,AIRPORT_POS,AvgDelay,LowDelay,HighDelay,Count
2546,SJC,19,"{'lat': 37.36186, 'lon': -121.92901}",-0.86,-32.0,22.0,7.0
2624,SNA,19,"{'lat': 33.67566, 'lon': -117.86822}",-9.57,-19.0,-1.0,7.0
2733,TUL,19,"{'lat': 36.198370000000004, 'lon': -95.88824}",27.57,-6.0,64.0,7.0
1419,IND,19,"{'lat': 39.71733, 'lon': -86.29438}",31.17,-5.0,151.0,6.0
1935,MSP,19,"{'lat': 44.88055, 'lon': -93.21692}",21.17,-30.0,170.0,6.0
2109,PBI,19,"{'lat': 26.683159999999997, 'lon': -80.09559}",-15.17,-27.0,-3.0,6.0
2130,PDX,19,"{'lat': 45.58872, 'lon': -122.5975}",-3.33,-24.0,49.0,6.0
2654,STL,19,"{'lat': 38.747690000000006, 'lon': -90.35999}",12.17,-5.0,28.0,6.0
2291,RDU,19,"{'lat': 35.87764, 'lon': -78.78747}",16.4,-19.0,56.0,5.0
2365,RSW,19,"{'lat': 26.536170000000002, 'lon': -81.75516999999999}",-4.6,-16.0,8.0,5.0
2605,SMF,19,"{'lat': 38.69542, 'lon': -121.59076999999999}",23.0,-11.0,89.0,5.0
2050,ONT,19,"{'lat': 34.056, 'lon': -117.60118999999999}",1.25,-16.0,27.0,4.0
2201,PIT,19,"{'lat': 40.49147, 'lon': -80.23286999999999}",5.75,-31.0,64.0,4.0
2586,SLC,19,"{'lat': 40.78839, 'lon': -111.97776999999999}",-1.5,-11.0,6.0,4.0
444,AUS,19,"{'lat': 30.19453, 'lon': -97.66986999999999}",0.67,-14.0,25.0,3.0
752,CLE,19,"{'lat': 41.41089, 'lon': -81.8494}",-12.33,-18.0,-9.0,3.0
791,CMH,19,"{'lat': 39.99799, 'lon': -82.89188}",-2.67,-11.0,11.0,3.0
854,CVG,19,"{'lat': 39.04614, 'lon': -84.66216999999999}",-4.0,-17.0,20.0,3.0
1357,IAD,19,"{'lat': 38.94453, 'lon': -77.45581}",-16.33,-21.0,-13.0,3.0
2031,OMA,19,"{'lat': 41.30252, 'lon': -95.89416999999999}",30.33,-14.0,85.0,3.0
2236,PSP,19,"{'lat': 33.82922, 'lon': -116.50625}",-7.67,-9.0,-5.0,3.0
2329,RNO,19,"{'lat': 39.49858, 'lon': -119.76806}",-3.67,-11.0,6.0,3.0
2795,XNA,19,"{'lat': 36.28187, 'lon': -94.30681}",4.0,-7.0,19.0,3.0
367,AMA,19,"{'lat': 35.21937, 'lon': -101.70593000000001}",7.5,-9.0,24.0,2.0
386,ANC,19,"{'lat': 61.174319999999994, 'lon': -149.99618999999998}",-9.5,-15.0,-4.0,2.0
471,BDL,19,"{'lat': 41.93887, 'lon': -72.68323000000001}",-12.5,-14.0,-11.0,2.0
604,BTR,19,"{'lat': 30.53316, 'lon': -91.14963}",4.0,-9.0,17.0,2.0
642,BUR,19,"{'lat': 34.20062, 'lon': -118.3585}",-8.5,-9.0,-8.0,2.0
692,CAK,19,"{'lat': 40.916309999999996, 'lon': -81.44247}",-13.0,-14.0,-12.0,2.0
799,CMI,19,"{'lat': 40.03925, 'lon': -88.27806}",68.5,42.0,95.0,2.0
1113,FAT,19,"{'lat': 36.77619, 'lon': -119.71813999999999}",-1.0,-16.0,14.0,2.0
1452,ITO,19,"{'lat': 19.72026, 'lon': -155.04847}",4.0,-5.0,13.0,2.0
1483,JAX,19,"{'lat': 30.494059999999998, 'lon': -81.68786}",-9.0,-11.0,-7.0,2.0
1534,KOA,19,"{'lat': 19.738770000000002, 'lon': -156.04563000000002}",2.5,-2.0,7.0,2.0
1661,LGB,19,"{'lat': 33.81772, 'lon': -118.15161}",-18.5,-19.0,-18.0,2.0
1677,LIH,19,"{'lat': 21.97598, 'lon': -159.33896000000001}",13.5,9.0,18.0,2.0
1691,LIT,19,"{'lat': 34.7294, 'lon': -92.22425}",17.0,-2.0,36.0,2.0
1789,MEM,19,"{'lat': 35.04242, 'lon': -89.97667}",1.0,-4.0,6.0,2.0
1861,MKE,19,"{'lat': 42.94722, 'lon': -87.89658}",-4.5,-23.0,14.0,2.0
2004,OGG,19,"{'lat': 20.89865, 'lon': -156.43046}",43.0,-12.0,98.0,2.0
2017,OKC,19,"{'lat': 35.39309, 'lon': -97.60073}",55.0,16.0,94.0,2.0
2252,PVD,19,"{'lat': 41.724, 'lon': -71.42822}",-9.0,-10.0,-8.0,2.0
2430,SBA,19,"{'lat': 34.42621, 'lon': -119.84037}",-1.0,-2.0,0.0,2.0
2461,SDF,19,"{'lat': 38.17439, 'lon': -85.736}",-2.5,-5.0,0.0,2.0
2566,SJU,19,"{'lat': 18.439420000000002, 'lon': -66.00183}",12.5,-11.0,36.0,2.0
2749,TUS,19,"{'lat': 32.11608, 'lon': -110.94103}",17.0,3.0,31.0,2.0
327,ACV,19,"{'lat': 40.978120000000004, 'lon': -124.10862}",-13.0,-13.0,-13.0,1.0
335,ACY,19,"{'lat': 39.45758, 'lon': -74.57717}",0.0,0.0,0.0,1.0
401,ASE,19,"{'lat': 39.22316, 'lon': -106.86885}",129.0,129.0,129.0,1.0
452,AVL,19,"{'lat': 35.43619, 'lon': -82.54181}",31.0,31.0,31.0,1.0
482,BFL,19,"{'lat': 35.4336, 'lon': -119.05677}",93.0,93.0,93.0,1.0
495,BHM,19,"{'lat': 33.562940000000005, 'lon': -86.75355}",-2.0,-2.0,-2.0,1.0
511,BIS,19,"{'lat': 46.77411, 'lon': -100.74672}",53.0,53.0,53.0,1.0
552,BOI,19,"{'lat': 43.564440000000005, 'lon': -116.22278}",10.0,10.0,10.0,1.0
682,CAE,19,"{'lat': 33.93884, 'lon': -81.11954}",-5.0,-5.0,-5.0,1.0
702,CHA,19,"{'lat': 35.035270000000004, 'lon': -85.20379}",-4.0,-4.0,-4.0,1.0
717,CHS,19,"{'lat': 32.89865, 'lon': -80.04051}",4.0,4.0,4.0,1.0
728,CID,19,"{'lat': 41.88459, 'lon': -91.71087}",11.0,11.0,11.0,1.0
814,COS,19,"{'lat': 38.80581, 'lon': -104.70025}",109.0,109.0,109.0,1.0
824,CPR,19,"{'lat': 42.908359999999995, 'lon': -106.46446999999999}",82.0,82.0,82.0,1.0
834,CRP,19,"{'lat': 27.770359999999997, 'lon': -97.50121999999999}",107.0,107.0,107.0,1.0
889,DAY,19,"{'lat': 39.90238, 'lon': -84.21938}",30.0,30.0,30.0,1.0
1034,ELP,19,"{'lat': 31.80667, 'lon': -106.37781000000001}",8.0,8.0,8.0,1.0
1050,EUG,19,"{'lat': 44.123259999999995, 'lon': -123.21869}",6.0,6.0,6.0,1.0
1089,EYW,19,"{'lat': 24.55611, 'lon': -81.75956}",-20.0,-20.0,-20.0,1.0
1165,FSD,19,"{'lat': 43.58135, 'lon': -96.7417}",29.0,29.0,29.0,1.0
1179,GCC,19,"{'lat': 44.3489, 'lon': -105.53936000000002}",18.0,18.0,18.0,1.0
1229,GRK,19,"{'lat': 31.0649, 'lon': -97.8278}",56.0,56.0,56.0,1.0
1248,GSO,19,"{'lat': 36.09775, 'lon': -79.9373}",12.0,12.0,12.0,1.0
1518,JNU,19,"{'lat': 58.35496, 'lon': -134.57628}",-5.0,-5.0,-5.0,1.0
1606,LBB,19,"{'lat': 33.66364, 'lon': -101.82278000000001}",92.0,92.0,92.0,1.0
1698,LNK,19,"{'lat': 40.850970000000004, 'lon': -96.75925}",-5.0,-5.0,-5.0,1.0
1805,MFR,19,"{'lat': 42.37423, 'lon': -122.8735}",-5.0,-5.0,-5.0,1.0
1824,MHT,19,"{'lat': 42.93452, 'lon': -71.43706}",-10.0,-10.0,-10.0,1.0
1898,MQT,19,"{'lat': 46.353640000000006, 'lon': -87.39536}",-11.0,-11.0,-11.0,1.0
1912,MSN,19,"{'lat': 43.13986, 'lon': -89.33751}",-6.0,-6.0,-6.0,1.0
2086,ORF,19,"{'lat': 36.89461, 'lon': -76.20121999999999}",10.0,10.0,10.0,1.0
2259,PWM,19,"{'lat': 43.64617, 'lon': -70.30875}",-9.0,-9.0,-9.0,1.0
2267,RAP,19,"{'lat': 44.045320000000004, 'lon': -103.05736999999999}",-12.0,-12.0,-12.0,1.0
2271,RDD,19,"{'lat': 40.50898, 'lon': -122.2934}",51.0,51.0,51.0,1.0
2276,RDM,19,"{'lat': 44.25407, 'lon': -121.14996000000001}",-15.0,-15.0,-15.0,1.0
2345,ROC,19,"{'lat': 43.11887, 'lon': -77.67238}",62.0,62.0,62.0,1.0
2446,SBP,19,"{'lat': 35.23706, 'lon': -120.64238999999999}",-5.0,-5.0,-5.0,1.0
2526,SHV,19,"{'lat': 32.44663, 'lon': -93.8256}",-1.0,-1.0,-1.0,1.0
2772,TYS,19,"{'lat': 35.812490000000004, 'lon': -83.99286}",-18.0,-18.0,-18.0,1.0
2785,VPS,19,"{'lat': 30.48325, 'lon': -86.5254}",-5.0,-5.0,-5.0,1.0
2075,ORD,20,"{'lat': 41.9796, 'lon': -87.90446}",5.8,-36.0,88.0,65.0
955,DFW,20,"{'lat': 32.89595, 'lon': -97.0372}",27.28,-21.0,161.0,46.0
1594,LAX,20,"{'lat': 33.94254, 'lon': -118.40807}",8.33,-31.0,245.0,39.0
2177,PHX,20,"{'lat': 33.43417, 'lon': -112.00806000000001}",11.82,-31.0,115.0,33.0
932,DEN,20,"{'lat': 39.85841, 'lon': -104.667}",36.03,-5.0,316.0,29.0
423,ATL,20,"{'lat': 33.640440000000005, 'lon': -84.42694}",-0.11,-36.0,112.0,28.0
1847,MIA,20,"{'lat': 25.79325, 'lon': -80.29056}",5.04,-44.0,117.0,24.0
2507,SFO,20,"{'lat': 37.619, 'lon': -122.37483999999999}",0.7,-33.0,96.0,23.0
1382,IAH,20,"{'lat': 29.98047, 'lon': -95.33972}",21.91,-8.0,91.0,22.0
2484,SEA,20,"{'lat': 47.44898, 'lon': -122.30931000000001}",-1.55,-34.0,94.0,22.0
1079,EWR,20,"{'lat': 40.6925, 'lon': -74.16866}",-0.19,-22.0,50.0,21.0
1751,MCO,20,"{'lat': 28.428890000000003, 'lon': -81.31603}",3.52,-23.0,91.0,21.0
1569,LAS,20,"{'lat': 36.08036, 'lon': -115.15233}",-0.1,-20.0,73.0,20.0
1146,FLL,20,"{'lat': 26.07258, 'lon': -80.15275}",-12.17,-37.0,30.0,18.0
775,CLT,20,"{'lat': 35.214009999999995, 'lon': -80.94313000000001}",-3.24,-24.0,31.0,17.0
574,BOS,20,"{'lat': 42.36435, 'lon': -71.00518000000001}",4.67,-29.0,245.0,15.0
876,DAL,20,"{'lat': 32.84711, 'lon': -96.85177}",16.71,-10.0,66.0,14.0
1358,IAD,20,"{'lat': 38.94453, 'lon': -77.45581}",-5.93,-23.0,53.0,14.0
1507,JFK,20,"{'lat': 40.63975, 'lon': -73.77893}",6.93,-28.0,73.0,14.0
1645,LGA,20,"{'lat': 40.77724, 'lon': -73.87261}",-4.23,-33.0,39.0,13.0
538,BNA,20,"{'lat': 36.12448, 'lon': -86.67818}",8.67,-12.0,57.0,12.0
2388,SAN,20,"{'lat': 32.73356, 'lon': -117.18966}",2.75,-21.0,32.0,12.0
2131,PDX,20,"{'lat': 45.58872, 'lon': -122.5975}",14.45,-19.0,160.0,11.0
662,BWI,20,"{'lat': 39.1754, 'lon': -76.6682}",0.2,-12.0,19.0,10.0
1312,HOU,20,"{'lat': 29.64542, 'lon': -95.27889}",18.7,-12.0,57.0,10.0
1986,OAK,20,"{'lat': 37.72129, 'lon': -122.22072}",0.8,-37.0,31.0,10.0
2547,SJC,20,"{'lat': 37.36186, 'lon': -121.92901}",18.0,-17.0,113.0,10.0
2709,TPA,20,"{'lat': 27.97547, 'lon': -82.53325}",6.2,-21.0,49.0,10.0
1295,HNL,20,"{'lat': 21.31869, 'lon': -157.92241}",-2.44,-20.0,11.0,9.0
2606,SMF,20,"{'lat': 38.69542, 'lon': -121.59076999999999}",5.56,-9.0,36.0,9.0
792,CMH,20,"{'lat': 39.99799, 'lon': -82.89188}",-0.75,-19.0,21.0,8.0
909,DCA,20,"{'lat': 38.85208, 'lon': -77.03772}",-13.25,-32.0,-1.0,8.0
2655,STL,20,"{'lat': 38.747690000000006, 'lon': -90.35999}",11.5,-11.0,46.0,8.0
1003,DTW,20,"{'lat': 42.21206, 'lon': -83.34884}",0.0,-15.0,52.0,7.0
1729,MCI,20,"{'lat': 39.29761, 'lon': -94.71391}",23.57,-5.0,84.0,7.0
1773,MDW,20,"{'lat': 41.78598, 'lon': -87.75242}",-4.57,-19.0,4.0,7.0
1953,MSY,20,"{'lat': 29.99339, 'lon': -90.25803}",37.14,-14.0,215.0,7.0
2587,SLC,20,"{'lat': 40.78839, 'lon': -111.97776999999999}",31.86,-11.0,181.0,7.0
314,ABQ,20,"{'lat': 35.04022, 'lon': -106.60918999999998}",13.0,-12.0,34.0,6.0
2154,PHL,20,"{'lat': 39.87195, 'lon': -75.24114}",-1.67,-14.0,17.0,6.0
445,AUS,20,"{'lat': 30.19453, 'lon': -97.66986999999999}",39.2,-11.0,78.0,5.0
1484,JAX,20,"{'lat': 30.494059999999998, 'lon': -81.68786}",38.6,-8.0,148.0,5.0
1862,MKE,20,"{'lat': 42.94722, 'lon': -87.89658}",21.2,-4.0,79.0,5.0
2005,OGG,20,"{'lat': 20.89865, 'lon': -156.43046}",41.0,-9.0,195.0,5.0
2202,PIT,20,"{'lat': 40.49147, 'lon': -80.23286999999999}",-0.2,-22.0,55.0,5.0
2292,RDU,20,"{'lat': 35.87764, 'lon': -78.78747}",8.6,-14.0,56.0,5.0
2366,RSW,20,"{'lat': 26.536170000000002, 'lon': -81.75516999999999}",14.8,-19.0,67.0,5.0
753,CLE,20,"{'lat': 41.41089, 'lon': -81.8494}",-19.25,-26.0,-14.0,4.0
1936,MSP,20,"{'lat': 44.88055, 'lon': -93.21692}",4.0,-8.0,20.0,4.0
2110,PBI,20,"{'lat': 26.683159999999997, 'lon': -80.09559}",-9.75,-16.0,0.0,4.0
2310,RIC,20,"{'lat': 37.50517, 'lon': -77.31967}",4.5,-21.0,47.0,4.0
2405,SAT,20,"{'lat': 29.533690000000004, 'lon': -98.46978}",9.0,-4.0,33.0,4.0
2567,SJU,20,"{'lat': 18.439420000000002, 'lon': -66.00183}",9.75,-17.0,66.0,4.0
2625,SNA,20,"{'lat': 33.67566, 'lon': -117.86822}",-3.0,-14.0,8.0,4.0
496,BHM,20,"{'lat': 33.562940000000005, 'lon': -86.75355}",2.0,-7.0,14.0,3.0
643,BUR,20,"{'lat': 34.20062, 'lon': -118.3585}",-9.0,-14.0,-3.0,3.0
855,CVG,20,"{'lat': 39.04614, 'lon': -84.66216999999999}",39.33,1.0,94.0,3.0
1323,HPN,20,"{'lat': 41.066959999999995, 'lon': -73.70756999999999}",37.33,-30.0,147.0,3.0
1420,IND,20,"{'lat': 39.71733, 'lon': -86.29438}",-4.67,-16.0,8.0,3.0
1662,LGB,20,"{'lat': 33.81772, 'lon': -118.15161}",-4.0,-12.0,8.0,3.0
1692,LIT,20,"{'lat': 34.7294, 'lon': -92.22425}",6.0,-20.0,24.0,3.0
1790,MEM,20,"{'lat': 35.04242, 'lon': -89.97667}",17.0,-10.0,66.0,3.0
2018,OKC,20,"{'lat': 35.39309, 'lon': -97.60073}",26.0,6.0,37.0,3.0
2032,OMA,20,"{'lat': 41.30252, 'lon': -95.89416999999999}",13.67,-7.0,33.0,3.0
2462,SDF,20,"{'lat': 38.17439, 'lon': -85.736}",2.0,-9.0,19.0,3.0
2734,TUL,20,"{'lat': 36.198370000000004, 'lon': -95.88824}",66.0,45.0,96.0,3.0
2750,TUS,20,"{'lat': 32.11608, 'lon': -110.94103}",54.67,15.0,77.0,3.0
2773,TYS,20,"{'lat': 35.812490000000004, 'lon': -83.99286}",31.67,25.0,36.0,3.0
387,ANC,20,"{'lat': 61.174319999999994, 'lon': -149.99618999999998}",7.5,-2.0,17.0,2.0
627,BUF,20,"{'lat': 42.94052, 'lon': -78.73217}",-6.5,-8.0,-5.0,2.0
815,COS,20,"{'lat': 38.80581, 'lon': -104.70025}",45.0,14.0,76.0,2.0
1114,FAT,20,"{'lat': 36.77619, 'lon': -119.71813999999999}",1.5,0.0,3.0,2.0
1240,GRR,20,"{'lat': 42.88082, 'lon': -85.52277}",0.0,-10.0,10.0,2.0
1249,GSO,20,"{'lat': 36.09775, 'lon': -79.9373}",-11.5,-12.0,-11.0,2.0
1453,ITO,20,"{'lat': 19.72026, 'lon': -155.04847}",55.5,20.0,91.0,2.0
1461,JAC,20,"{'lat': 43.60732, 'lon': -110.73773999999999}",58.5,43.0,74.0,2.0
1799,MFE,20,"{'lat': 26.175829999999998, 'lon': -98.23861}",25.5,22.0,29.0,2.0
1892,MOB,20,"{'lat': 30.69142, 'lon': -88.24283}",-12.5,-14.0,-11.0,2.0
2051,ONT,20,"{'lat': 34.056, 'lon': -117.60118999999999}",30.5,3.0,58.0,2.0
2216,PNS,20,"{'lat': 30.473309999999998, 'lon': -87.18744000000001}",60.0,41.0,79.0,2.0
2237,PSP,20,"{'lat': 33.82922, 'lon': -116.50625}",17.0,-5.0,39.0,2.0
2447,SBP,20,"{'lat': 35.23706, 'lon': -120.64238999999999}",-4.0,-5.0,-3.0,2.0
2516,SGF,20,"{'lat': 37.24433, 'lon': -93.38686}",37.0,26.0,48.0,2.0
2527,SHV,20,"{'lat': 32.44663, 'lon': -93.8256}",100.0,4.0,196.0,2.0
2758,TVC,20,"{'lat': 44.741440000000004, 'lon': -85.58224}",6.0,-1.0,13.0,2.0
302,ABE,20,"{'lat': 40.652359999999994, 'lon': -75.4404}",-12.0,-12.0,-12.0,1.0
321,ABY,20,"{'lat': 31.53552, 'lon': -84.19447}",-10.0,-10.0,-10.0,1.0
328,ACV,20,"{'lat': 40.978120000000004, 'lon': -124.10862}",-4.0,-4.0,-4.0,1.0
343,AEX,20,"{'lat': 31.327370000000002, 'lon': -92.54856}",7.0,7.0,7.0,1.0
349,AGS,20,"{'lat': 33.36996, 'lon': -81.9645}",-4.0,-4.0,-4.0,1.0
357,ALB,20,"{'lat': 42.74812, 'lon': -73.80298}",-3.0,-3.0,-3.0,1.0
402,ASE,20,"{'lat': 39.22316, 'lon': -106.86885}",22.0,22.0,22.0,1.0
453,AVL,20,"{'lat': 35.43619, 'lon': -82.54181}",-16.0,-16.0,-16.0,1.0
472,BDL,20,"{'lat': 41.93887, 'lon': -72.68323000000001}",23.0,23.0,23.0,1.0
483,BFL,20,"{'lat': 35.4336, 'lon': -119.05677}",22.0,22.0,22.0,1.0
517,BLI,20,"{'lat': 48.79275, 'lon': -122.53753}",3.0,3.0,3.0,1.0
605,BTR,20,"{'lat': 30.53316, 'lon': -91.14963}",91.0,91.0,91.0,1.0
612,BTV,20,"{'lat': 44.473, 'lon': -73.15031}",-18.0,-18.0,-18.0,1.0
706,CHO,20,"{'lat': 38.13864, 'lon': -78.45286}",-7.0,-7.0,-7.0,1.0
718,CHS,20,"{'lat': 32.89865, 'lon': -80.04051}",6.0,6.0,6.0,1.0
729,CID,20,"{'lat': 41.88459, 'lon': -91.71087}",18.0,18.0,18.0,1.0
738,CLD,20,"{'lat': 33.12723, 'lon': -117.27873000000001}",-3.0,-3.0,-3.0,1.0
807,COD,20,"{'lat': 44.52019, 'lon': -109.0238}",75.0,75.0,75.0,1.0
820,COU,20,"{'lat': 38.818090000000005, 'lon': -92.21963000000001}",23.0,23.0,23.0,1.0
841,CSG,20,"{'lat': 32.516329999999996, 'lon': -84.93885999999999}",-8.0,-8.0,-8.0,1.0
859,CWA,20,"{'lat': 44.77762, 'lon': -89.66678}",6.0,6.0,6.0,1.0
890,DAY,20,"{'lat': 39.90238, 'lon': -84.21938}",-15.0,-15.0,-15.0,1.0
960,DHN,20,"{'lat': 31.321340000000003, 'lon': -85.44963}",-22.0,-22.0,-22.0,1.0
972,DRO,20,"{'lat': 37.15152, 'lon': -107.75376999999999}",57.0,57.0,57.0,1.0
1017,EGE,20,"{'lat': 39.64257, 'lon': -106.9177}",-15.0,-15.0,-15.0,1.0
1035,ELP,20,"{'lat': 31.80667, 'lon': -106.37781000000001}",5.0,5.0,5.0,1.0
1040,ERI,20,"{'lat': 42.08202, 'lon': -80.17622}",2.0,2.0,2.0,1.0
1059,EWN,20,"{'lat': 35.07297, 'lon': -77.04294}",-11.0,-11.0,-11.0,1.0
1120,FAY,20,"{'lat': 34.99147, 'lon': -78.88}",-12.0,-12.0,-12.0,1.0
1191,GEG,20,"{'lat': 47.619859999999996, 'lon': -117.53383999999998}",-2.0,-2.0,-2.0,1.0
1258,GSP,20,"{'lat': 34.89567, 'lon': -82.21885999999999}",-10.0,-10.0,-10.0,1.0
1265,GTR,20,"{'lat': 33.45033, 'lon': -88.59137}",-11.0,-11.0,-11.0,1.0
1269,GUC,20,"{'lat': 38.53396, 'lon': -106.93318000000001}",42.0,42.0,42.0,1.0
1339,HSV,20,"{'lat': 34.64045, 'lon': -86.77311}",-13.0,-13.0,-13.0,1.0
1437,ISP,20,"{'lat': 40.79524, 'lon': -73.10021}",-9.0,-9.0,-9.0,1.0
1469,JAN,20,"{'lat': 32.311170000000004, 'lon': -90.07589}",51.0,51.0,51.0,1.0
1535,KOA,20,"{'lat': 19.738770000000002, 'lon': -156.04563000000002}",7.0,7.0,7.0,1.0
1543,KTN,20,"{'lat': 55.35556999999999, 'lon': -131.71374}",-4.0,-4.0,-4.0,1.0
1609,LBE,20,"{'lat': 40.275940000000006, 'lon': -79.4048}",67.0,67.0,67.0,1.0
1620,LEX,20,"{'lat': 38.036970000000004, 'lon': -84.60539}",-13.0,-13.0,-13.0,1.0
1629,LFT,20,"{'lat': 30.20528, 'lon': -91.98765999999999}",8.0,8.0,8.0,1.0
1678,LIH,20,"{'lat': 21.97598, 'lon': -159.33896000000001}",4.0,4.0,4.0,1.0
1706,LSE,20,"{'lat': 43.87938, 'lon': -91.25654}",-13.0,-13.0,-13.0,1.0
1779,MEI,20,"{'lat': 32.33313, 'lon': -88.75121}",5.0,5.0,5.0,1.0
1875,MLI,20,"{'lat': 41.44853, 'lon': -90.50754}",31.0,31.0,31.0,1.0
1880,MLU,20,"{'lat': 32.510870000000004, 'lon': -92.03769}",13.0,13.0,13.0,1.0
1966,MYR,20,"{'lat': 33.67975, 'lon': -78.92833}",-26.0,-26.0,-26.0,1.0
2277,RDM,20,"{'lat': 44.25407, 'lon': -121.14996000000001}",-4.0,-4.0,-4.0,1.0
2330,RNO,20,"{'lat': 39.49858, 'lon': -119.76806}",102.0,102.0,102.0,1.0
2372,SAF,20,"{'lat': 35.61678, 'lon': -106.08814}",34.0,34.0,34.0,1.0
2417,SAV,20,"{'lat': 32.12758, 'lon': -81.20214}",-14.0,-14.0,-14.0,1.0
2631,SPI,20,"{'lat': 39.84395, 'lon': -89.67761999999999}",117.0,117.0,117.0,1.0
2670,STX,20,"{'lat': 17.70189, 'lon': -64.79856}",-4.0,-4.0,-4.0,1.0
2674,SUX,20,"{'lat': 42.4026, 'lon': -96.38436999999999}",19.0,19.0,19.0,1.0
2723,TTN,20,"{'lat': 40.27669, 'lon': -74.81347}",94.0,94.0,94.0,1.0
2796,XNA,20,"{'lat': 36.28187, 'lon': -94.30681}",-3.0,-3.0,-3.0,1.0
933,DEN,21,"{'lat': 39.85841, 'lon': -104.667}",28.97,-12.0,163.0,39.0
956,DFW,21,"{'lat': 32.89595, 'lon': -97.0372}",40.74,-10.0,279.0,34.0
1595,LAX,21,"{'lat': 33.94254, 'lon': -118.40807}",6.37,-27.0,66.0,30.0
2508,SFO,21,"{'lat': 37.619, 'lon': -122.37483999999999}",7.33,-31.0,120.0,30.0
2076,ORD,21,"{'lat': 41.9796, 'lon': -87.90446}",26.79,-21.0,299.0,28.0
1383,IAH,21,"{'lat': 29.98047, 'lon': -95.33972}",19.81,-10.0,92.0,27.0
1080,EWR,21,"{'lat': 40.6925, 'lon': -74.16866}",-5.08,-45.0,160.0,24.0
1752,MCO,21,"{'lat': 28.428890000000003, 'lon': -81.31603}",7.48,-20.0,78.0,23.0
1570,LAS,21,"{'lat': 36.08036, 'lon': -115.15233}",22.95,-26.0,235.0,22.0
776,CLT,21,"{'lat': 35.214009999999995, 'lon': -80.94313000000001}",-3.67,-26.0,57.0,21.0
2178,PHX,21,"{'lat': 33.43417, 'lon': -112.00806000000001}",13.9,-18.0,99.0,20.0
663,BWI,21,"{'lat': 39.1754, 'lon': -76.6682}",2.72,-34.0,54.0,18.0
1508,JFK,21,"{'lat': 40.63975, 'lon': -73.77893}",11.11,-21.0,50.0,18.0
2389,SAN,21,"{'lat': 32.73356, 'lon': -117.18966}",14.39,-14.0,160.0,18.0
1147,FLL,21,"{'lat': 26.07258, 'lon': -80.15275}",19.29,-24.0,169.0,17.0
2485,SEA,21,"{'lat': 47.44898, 'lon': -122.30931000000001}",16.41,-27.0,123.0,17.0
424,ATL,21,"{'lat': 33.640440000000005, 'lon': -84.42694}",0.71,-26.0,86.0,14.0
575,BOS,21,"{'lat': 42.36435, 'lon': -71.00518000000001}",9.64,-19.0,69.0,14.0
539,BNA,21,"{'lat': 36.12448, 'lon': -86.67818}",17.77,-19.0,120.0,13.0
910,DCA,21,"{'lat': 38.85208, 'lon': -77.03772}",-2.92,-23.0,32.0,13.0
1646,LGA,21,"{'lat': 40.77724, 'lon': -73.87261}",2.38,-25.0,87.0,13.0
2155,PHL,21,"{'lat': 39.87195, 'lon': -75.24114}",5.0,-18.0,41.0,13.0
2656,STL,21,"{'lat': 38.747690000000006, 'lon': -90.35999}",10.62,-18.0,55.0,13.0
1774,MDW,21,"{'lat': 41.78598, 'lon': -87.75242}",17.0,-6.0,38.0,11.0
1987,OAK,21,"{'lat': 37.72129, 'lon': -122.22072}",5.27,-35.0,50.0,11.0
2710,TPA,21,"{'lat': 27.97547, 'lon': -82.53325}",19.27,-18.0,62.0,11.0
1730,MCI,21,"{'lat': 39.29761, 'lon': -94.71391}",17.3,-25.0,113.0,10.0
1296,HNL,21,"{'lat': 21.31869, 'lon': -157.92241}",48.89,-2.0,300.0,9.0
1359,IAD,21,"{'lat': 38.94453, 'lon': -77.45581}",38.67,-34.0,169.0,9.0
1848,MIA,21,"{'lat': 25.79325, 'lon': -80.29056}",22.0,-32.0,138.0,9.0
1863,MKE,21,"{'lat': 42.94722, 'lon': -87.89658}",15.78,-20.0,122.0,9.0
2132,PDX,21,"{'lat': 45.58872, 'lon': -122.5975}",7.22,-22.0,45.0,9.0
2293,RDU,21,"{'lat': 35.87764, 'lon': -78.78747}",-0.62,-11.0,26.0,8.0
2626,SNA,21,"{'lat': 33.67566, 'lon': -117.86822}",7.88,-24.0,77.0,8.0
446,AUS,21,"{'lat': 30.19453, 'lon': -97.66986999999999}",28.57,-12.0,112.0,7.0
1313,HOU,21,"{'lat': 29.64542, 'lon': -95.27889}",6.86,-4.0,18.0,7.0
1937,MSP,21,"{'lat': 44.88055, 'lon': -93.21692}",30.86,-11.0,135.0,7.0
2588,SLC,21,"{'lat': 40.78839, 'lon': -111.97776999999999}",-0.86,-30.0,23.0,7.0
644,BUR,21,"{'lat': 34.20062, 'lon': -118.3585}",23.67,-5.0,50.0,6.0
754,CLE,21,"{'lat': 41.41089, 'lon': -81.8494}",21.33,-20.0,66.0,6.0
1954,MSY,21,"{'lat': 29.99339, 'lon': -90.25803}",-5.33,-33.0,5.0,6.0
2203,PIT,21,"{'lat': 40.49147, 'lon': -80.23286999999999}",7.17,-10.0,37.0,6.0
2367,RSW,21,"{'lat': 26.536170000000002, 'lon': -81.75516999999999}",16.67,-29.0,132.0,6.0
816,COS,21,"{'lat': 38.80581, 'lon': -104.70025}",22.0,-13.0,86.0,5.0
877,DAL,21,"{'lat': 32.84711, 'lon': -96.85177}",16.6,-10.0,51.0,5.0
